epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,58553.3,1.01828,0.77184,1.23978,0.92006,0.64428,0.77878,0.56431,1.34583,1.06278,1.4253,0.0001288,0.0001288,0.0001288
178,58804.2,1.01396,0.7637,1.23193,0.90532,0.64212,0.77491,0.55888,1.36287,1.07203,1.44209,0.00012385,0.00012385,0.00012385
179,59054.3,1.03786,0.78532,1.25391,0.88583,0.66527,0.78119,0.56067,1.34953,1.06533,1.42591,0.0001189,0.0001189,0.0001189
180,59304.2,0.99084,0.74947,1.21421,0.88893,0.66946,0.77904,0.56096,1.34909,1.06018,1.42451,0.00011395,0.00011395,0.00011395
181,59550.5,1.01332,0.76291,1.23438,0.88426,0.67261,0.78211,0.56372,1.3442,1.05904,1.42344,0.000109,0.000109,0.000109
182,59795.1,1.01046,0.77688,1.22879,0.9092,0.65143,0.78114,0.56265,1.34399,1.05845,1.41881,0.00010405,0.00010405,0.00010405
183,60044.6,1.022,0.78122,1.2466,0.93215,0.63903,0.78009,0.56381,1.34412,1.06011,1.42643,9.91e-05,9.91e-05,9.91e-05
184,60297.4,1.00483,0.76259,1.22872,0.92678,0.64008,0.77837,0.55686,1.34795,1.06729,1.42687,9.415e-05,9.415e-05,9.415e-05
185,60543.1,1.02906,0.80591,1.25347,0.93238,0.63064,0.77935,0.55897,1.3448,1.06606,1.42293,8.92e-05,8.92e-05,8.92e-05
186,60805,0.99431,0.75134,1.21634,0.94632,0.63274,0.78027,0.56623,1.34048,1.06326,1.42151,8.425e-05,8.425e-05,8.425e-05
187,61058.2,1.02401,0.78293,1.2495,0.93434,0.64206,0.78153,0.56672,1.34304,1.05331,1.42329,7.93e-05,7.93e-05,7.93e-05
188,61308.3,1.00388,0.7547,1.21775,0.9006,0.65687,0.78493,0.5633,1.35632,1.05161,1.42828,7.435e-05,7.435e-05,7.435e-05
189,61534.9,1.00118,0.76694,1.22748,0.91413,0.65902,0.78636,0.5673,1.33633,1.05022,1.41637,6.94e-05,6.94e-05,6.94e-05
190,61744.4,1.01167,0.77065,1.23737,0.89439,0.66002,0.78457,0.57026,1.31157,1.0499,1.40194,6.445e-05,6.445e-05,6.445e-05
191,61946.8,0.9121,0.6786,1.1869,0.88772,0.66002,0.78035,0.55978,1.34116,1.0636,1.42253,5.95e-05,5.95e-05,5.95e-05
192,62147.9,0.92533,0.68135,1.18921,0.89786,0.65687,0.77775,0.55816,1.35116,1.06702,1.42665,5.455e-05,5.455e-05,5.455e-05
193,62350.4,0.89314,0.65147,1.16169,0.899,0.66317,0.7803,0.56028,1.34319,1.05978,1.41944,4.96e-05,4.96e-05,4.96e-05
194,62554.4,0.89719,0.66112,1.16164,0.90766,0.66212,0.7795,0.56547,1.32681,1.05329,1.41157,4.465e-05,4.465e-05,4.465e-05
195,62758.9,0.87701,0.66005,1.15292,0.88962,0.66808,0.78038,0.5648,1.33162,1.05466,1.41568,3.97e-05,3.97e-05,3.97e-05
196,62968.6,0.86707,0.63611,1.15139,0.89635,0.67154,0.78737,0.56882,1.32348,1.04677,1.41064,3.475e-05,3.475e-05,3.475e-05
197,63171.3,0.88792,0.64774,1.1565,0.88906,0.67261,0.78595,0.56669,1.32652,1.0423,1.41341,2.98e-05,2.98e-05,2.98e-05
198,63388.7,0.88349,0.64388,1.15001,0.88953,0.66749,0.78282,0.56606,1.33126,1.04566,1.41753,2.485e-05,2.485e-05,2.485e-05
199,63597.4,0.86379,0.63489,1.14736,0.88905,0.66527,0.7804,0.56218,1.33726,1.0526,1.41717,1.99e-05,1.99e-05,1.99e-05
200,63800.5,0.86776,0.63975,1.14878,0.90122,0.65897,0.7805,0.56403,1.33988,1.05119,1.4169,1.495e-05,1.495e-05,1.495e-05
