epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
142,7699.81,1.20234,0.7477,0.91354,0.79104,0.52642,0.61695,0.3782,1.23639,0.78041,0.93727,0.00030205,0.00030205,0.00030205
143,7752.04,1.19083,0.74652,0.91831,0.80416,0.51674,0.61398,0.38085,1.23366,0.78196,0.93817,0.0002971,0.0002971,0.0002971
144,7804.95,1.18673,0.74561,0.9138,0.77991,0.51912,0.61431,0.37768,1.23057,0.78386,0.93626,0.00029215,0.00029215,0.00029215
145,7857.39,1.18831,0.74465,0.91347,0.79799,0.51777,0.61546,0.37925,1.23656,0.77933,0.93823,0.0002872,0.0002872,0.0002872
146,7909.69,1.20442,0.74632,0.91479,0.78474,0.52355,0.61406,0.37969,1.22527,0.77575,0.93557,0.00028225,0.00028225,0.00028225
147,7962.55,1.17591,0.73055,0.91065,0.80749,0.51369,0.61509,0.37982,1.22571,0.77846,0.93515,0.0002773,0.0002773,0.0002773
148,8016.15,1.18573,0.73448,0.90691,0.80157,0.51561,0.61413,0.38006,1.22608,0.78342,0.93428,0.00027235,0.00027235,0.00027235
149,8068.6,1.1794,0.73622,0.9119,0.79103,0.51849,0.61427,0.38008,1.22753,0.7846,0.9363,0.0002674,0.0002674,0.0002674
150,8121.07,1.18295,0.73774,0.91243,0.80161,0.51729,0.61579,0.38127,1.23057,0.78216,0.93577,0.00026245,0.00026245,0.00026245
151,8173.72,1.16958,0.72895,0.90815,0.79634,0.51993,0.61437,0.38037,1.227,0.78077,0.9357,0.0002575,0.0002575,0.0002575
152,8225.89,1.1901,0.73295,0.91677,0.77763,0.5291,0.61638,0.38273,1.22119,0.77761,0.93426,0.00025255,0.00025255,0.00025255
153,8279.04,1.16777,0.72729,0.90472,0.79403,0.52089,0.61533,0.38251,1.22375,0.78033,0.93496,0.0002476,0.0002476,0.0002476
154,8331.7,1.17436,0.73098,0.90654,0.79487,0.52714,0.61956,0.38309,1.22661,0.77728,0.93491,0.00024265,0.00024265,0.00024265
155,8384.28,1.16526,0.72859,0.90815,0.80444,0.51729,0.61763,0.38232,1.23047,0.78188,0.93665,0.0002377,0.0002377,0.0002377
156,8437.49,1.17219,0.73345,0.90809,0.81139,0.51553,0.61656,0.38298,1.22312,0.78091,0.93497,0.00023275,0.00023275,0.00023275
157,8490.22,1.16561,0.72662,0.90993,0.80521,0.51393,0.61718,0.3825,1.21933,0.77859,0.93419,0.0002278,0.0002278,0.0002278
158,8543.49,1.1508,0.71573,0.90282,0.80202,0.52041,0.61675,0.38278,1.21933,0.78008,0.9338,0.00022285,0.00022285,0.00022285
159,8596.25,1.1609,0.72213,0.90406,0.80556,0.51825,0.61853,0.38386,1.22317,0.77474,0.93507,0.0002179,0.0002179,0.0002179
160,8649.65,1.17649,0.72184,0.90555,0.79081,0.5257,0.6159,0.38197,1.22831,0.77698,0.93701,0.00021295,0.00021295,0.00021295
161,8702.78,1.15494,0.7182,0.90398,0.79411,0.5261,0.61772,0.38242,1.2245,0.77368,0.93579,0.000208,0.000208,0.000208
162,8755.6,1.16467,0.71673,0.90498,0.79005,0.52329,0.61739,0.38332,1.22184,0.77493,0.93493,0.00020305,0.00020305,0.00020305
163,8808.27,1.14695,0.71174,0.90503,0.80342,0.52216,0.61961,0.38374,1.22037,0.77242,0.93435,0.0001981,0.0001981,0.0001981
164,8861.38,1.16155,0.72058,0.90627,0.80442,0.52281,0.61755,0.38169,1.22506,0.77171,0.9358,0.00019315,0.00019315,0.00019315
165,8914.37,1.1661,0.72492,0.90304,0.80281,0.51849,0.61933,0.38247,1.23121,0.77386,0.93734,0.0001882,0.0001882,0.0001882
166,8967.42,1.15654,0.71466,0.90599,0.79831,0.51681,0.61553,0.38049,1.22897,0.77341,0.93587,0.00018325,0.00018325,0.00018325
167,9020.25,1.14578,0.71163,0.90258,0.79631,0.51919,0.61567,0.3819,1.22967,0.77168,0.93602,0.0001783,0.0001783,0.0001783
168,9073.09,1.16359,0.71855,0.90381,0.79309,0.52329,0.6173,0.38246,1.23487,0.77155,0.93746,0.00017335,0.00017335,0.00017335
